Type_MessageDTO,_id,session,creationDateTime,content,recipient,sender,sentOnBehalfOf,timeZone
MessageDTO, "6193a6bb2d0e65d354479fdf","6193a1972d0e65d35446ff28","2021-11-16T12:40:27.188+0000","Martian Terrain Specialist: Martian Terrain Specialist here! It is 6:40 AM Chicago time (15:39 Moscow time).","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193a6c82d0e65d35447a288","6193a1972d0e65d35446ff28","2021-11-16T12:40:40.285+0000","Structural Geologist: MAG here\n","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193a6f22d0e65d35447ab5e","6193a1972d0e65d35446ff28","2021-11-16T12:41:22.194+0000","Maintenance Specialist: Martian maintenance specialist also checking in at 6:40 AM Chicago time!","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193a7342d0e65d35447ba00","6193a1972d0e65d35446ff28","2021-11-16T12:42:28.556+0000","hello! checking in, 6:42am local time","geo3","con1","con1","America/Chicago"
MessageDTO, "6193a73f2d0e65d35447bc33","6193a1972d0e65d35446ff28","2021-11-16T12:42:39.108+0000","Received and acknowledged at 0641 CST\n","eng1","eng2","eng2","America/Chicago"
MessageDTO, "6193a7462d0e65d35447bdbe","6193a1972d0e65d35446ff28","2021-11-16T12:42:46.376+0000","looking at it now, 6:42am local time","eng1","con1","con1","America/Chicago"
MessageDTO, "6193a7492d0e65d35447be66","6193a1972d0e65d35446ff28","2021-11-16T12:42:49.632+0000","Thank you. We are starting the task now","eng1","eng3","eng3","America/Chicago"
MessageDTO, "6193a7502d0e65d35447bfe6","6193a1972d0e65d35446ff28","2021-11-16T12:42:56.479+0000","Operations Specialist: checking now","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "6193a7552d0e65d35447c104","6193a1972d0e65d35446ff28","2021-11-16T12:43:01.576+0000","Martian Terrain Specialist: We're looking at 32, 15","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193a7852d0e65d35447cb10","6193a1972d0e65d35446ff28","2021-11-16T12:43:49.485+0000","Structural Geologist: MAG team is discussing 32,15","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193a7942d0e65d35447ce14","6193a1972d0e65d35446ff28","2021-11-16T12:44:04.107+0000","Martian Meteorology Specialist: Great! Hello!\nWe received a notification for sign-off phase already. Is that correct?\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193a7ae2d0e65d35447d3d2","6193a1972d0e65d35446ff28","2021-11-16T12:44:30.960+0000","Martian Meteorology Specialist: As a team here, we discussed location 32, 15","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193a7b92d0e65d35447d5de","6193a1972d0e65d35446ff28","2021-11-16T12:44:41.047+0000","Sedimentologist: Good morning! Good to see you. It just kicked us over into Sign-Off phase - that sound right to y'all? I'm writing this at 15:44 Moscow time. Let me know when you received it Chi town time.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193a7c72d0e65d35447d91b","6193a1972d0e65d35446ff28","2021-11-16T12:44:55.994+0000","Martian Meteorology Specialist: Is there another location we should be looking at?","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193a7fe2d0e65d35447e421","6193a1972d0e65d35446ff28","2021-11-16T12:45:50.402+0000","Received 15:45 Moscow time.","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193a81b2d0e65d35447ea2b","6193a1972d0e65d35446ff28","2021-11-16T12:46:19.233+0000","Sedimentologist: We're currently working 32, 15 - any thoughts?\n","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193a8272d0e65d35447ecb1","6193a1972d0e65d35446ff28","2021-11-16T12:46:31.026+0000","We're currently looking at 32, 15.","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193a8302d0e65d35447eeb3","6193a1972d0e65d35446ff28","2021-11-16T12:46:40.603+0000","hello! please check point 32|15","con1","con2","con2","America/Chicago"
MessageDTO, "6193a8762d0e65d35447fd8a","6193a1972d0e65d35446ff28","2021-11-16T12:47:50.502+0000","Martian Terrain Specialist: Yes they said we don't have to sign off yet they just put that in the background","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193a87a2d0e65d35447fe60","6193a1972d0e65d35446ff28","2021-11-16T12:47:54.594+0000","Martian Meteorology Specialist: 32, 15 looks good to me.  Population it reaches is only 600, could be more, but the location only has 1 orange zone, which I think is manageable when the others are 0.\nAccessibility is acceptable, too.  Could be higher, but I'm ok with it.  ","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193a8a32d0e65d35448072f","6193a1972d0e65d35446ff28","2021-11-16T12:48:35.108+0000","what kind of soil are we finding there? 6:48am local time","geo3","con1","con1","America/Chicago"
MessageDTO, "6193a8a32d0e65d354480732","6193a1972d0e65d35446ff28","2021-11-16T12:48:35.209+0000","Martian Meteorology Specialist: Another location besides 32, 15 could be 40, 18. Higher accessibility and reaches more people.","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193a8a42d0e65d35448078c","6193a1972d0e65d35446ff28","2021-11-16T12:48:36.755+0000","Structural Geologist: received at 6.48 am Chicago time ","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193a8d92d0e65d3544812c0","6193a1972d0e65d35446ff28","2021-11-16T12:49:29.144+0000","Structural Geologist: it kicked us into signoff phase, but we were told that we don't need to enter values if we're not ready yet, just return to map & notes","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193a8e62d0e65d354481599","6193a1972d0e65d35446ff28","2021-11-16T12:49:42.278+0000","Maintenance Specialist: Hello, did you guys test out any other locations?\n","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193a8ee2d0e65d35448173c","6193a1972d0e65d35446ff28","2021-11-16T12:49:50.350+0000","Structural Geologist: 32, 15 sounds good to me, but other members of the MAG team are still discussing\n","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193a8f32d0e65d35448184f","6193a1972d0e65d35446ff28","2021-11-16T12:49:55.562+0000","Maintenance Specialist: 32,15 is somewhat expensive","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193a92e2d0e65d354482538","6193a1972d0e65d35446ff28","2021-11-16T12:50:54.413+0000","our terrain specialist says it won't support enough people - only 600. any other ideas? 6:50am local time","con2","con1","con1","America/Chicago"
MessageDTO, "6193a9442d0e65d3544829e0","6193a1972d0e65d35446ff28","2021-11-16T12:51:16.402+0000","Structural Geologist: 32,15 does not work for some MAG members: we're now checking out different areas","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193a9502d0e65d354482ccc","6193a1972d0e65d35446ff28","2021-11-16T12:51:28.998+0000","Martian Terrain Specialist: Ok we're potentially looking at some other locations right now","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193a9842d0e65d35448389b","6193a1972d0e65d35446ff28","2021-11-16T12:52:20.109+0000","Materials Specialist: any update?","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "6193a9852d0e65d3544838ca","6193a1972d0e65d35446ff28","2021-11-16T12:52:21.150+0000","Sedimentologist: Ok, we've confirmed what looks like that 3 minute delay. 15:52","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193a9922d0e65d354483c0c","6193a1972d0e65d35446ff28","2021-11-16T12:52:34.002+0000","Martian Terrain Specialist: 40, 18 doesn't work because the amount of water available is basically 0","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193aa102d0e65d35448580e","6193a1972d0e65d35446ff28","2021-11-16T12:54:40.494+0000","15:52 - looks decent enough. But I'm just an amateur.","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193aa1d2d0e65d354485b68","6193a1972d0e65d35446ff28","2021-11-16T12:54:53.909+0000","Martian Terrain Specialist: can we try 31, 39","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193aa332d0e65d35448605f","6193a1972d0e65d35446ff28","2021-11-16T12:55:15.867+0000","Sedimentologist: 15:55 - copy. Give us some good news when you can. ","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193aa3a2d0e65d3544861c5","6193a1972d0e65d35446ff28","2021-11-16T12:55:22.493+0000","Martian Terrain Specialist: never mind there's too many red zones I think","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193aa642d0e65d354486b8a","6193a1972d0e65d35446ff28","2021-11-16T12:56:04.350+0000","Martian Meteorology Specialist: Where does that information come from by the way? ","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193aab62d0e65d354487fd2","6193a1972d0e65d35446ff28","2021-11-16T12:57:26.423+0000","Martian Meteorology Specialist: Regarding the amount of water for that above question from me.  Also, thank you for the information, I've relayed that to everyone here. ","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193aad32d0e65d354488672","6193a1972d0e65d35446ff28","2021-11-16T12:57:55.615+0000","Maintenance Specialist: What is a good ratio of green zones to red zones?\n","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193aad52d0e65d3544886e7","6193a1972d0e65d35446ff28","2021-11-16T12:57:57.650+0000","Operations Specialist: we've scrapped 32, 15 - currently scanning for other options. 6:57am local time","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "6193ab1b2d0e65d3544897c9","6193a1972d0e65d35446ff28","2021-11-16T12:59:07.255+0000","Structural Geologist: try 25,41\n","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193ab302d0e65d354489cc2","6193a1972d0e65d35446ff28","2021-11-16T12:59:28.776+0000","Structural Geologist: 6.59 am now ","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193ab8d2d0e65d35448b320","6193a1972d0e65d35446ff28","2021-11-16T13:01:01.262+0000","Martian Terrain Specialist: That comes from the mechanical engineer (amount of water)","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193abcf2d0e65d35448c2c1","6193a1972d0e65d35446ff28","2021-11-16T13:02:07.700+0000","Materials Specialist: we are also looking for other options, let us know if you have any suggestions.\nLocal time is 16:02 PM","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "6193abde2d0e65d35448c648","6193a1972d0e65d35446ff28","2021-11-16T13:02:22.939+0000","looking at 2, 8 and liking it a lot - what kind of drilling method would we need? 200k wattage, 50k torque. 7:02am local time","con2","con1","con1","America/Chicago"
MessageDTO, "6193ac2a2d0e65d35448d7d7","6193a1972d0e65d35446ff28","2021-11-16T13:03:38.277+0000","Martian Terrain Specialist: We're looking at 2, 8","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193ac612d0e65d35448e456","6193a1972d0e65d35446ff28","2021-11-16T13:04:33.237+0000","Operations Specialist: really liking 2, 8. 200k wattage and 50k torque. any info on what that would look like - drill brand and head? 7:04am local time","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "6193ac752d0e65d35448e8cc","6193a1972d0e65d35446ff28","2021-11-16T13:04:53.189+0000","Structural Geologist: 7.04 am - currently considering 2,8","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193ac8d2d0e65d35448ee57","6193a1972d0e65d35446ff28","2021-11-16T13:05:17.097+0000","Sedimentologist: 16:04 - 25, 41 looks good from the geology side here but our people are saying it looks expensive.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193acbb2d0e65d35448f911","6193a1972d0e65d35446ff28","2021-11-16T13:06:03.655+0000","16:05 - 25, 41 looks good from the geology team but our drilling and materials people are saying it's too expensive. What are y'all thinking?","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193acd52d0e65d35448ff0f","6193a1972d0e65d35446ff28","2021-11-16T13:06:29.290+0000","Martian Meteorology Specialist: Ratio is hard to say. I try to avoid red zones if possible since that will incur a high cost. The costs also depend on the distance of the zones.  But if there is a red zone, that would increase the fundraising training costs. ","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193ad0c2d0e65d354490ae1","6193a1972d0e65d35446ff28","2021-11-16T13:07:24.872+0000","Hey do you have your personal info on 2,8\n","con2","vc3","vc3","America/Chicago"
MessageDTO, "6193ad312d0e65d3544912c6","6193a1972d0e65d35446ff28","2021-11-16T13:08:01.038+0000","16:07 - 02, 08 looks like we have basically complete water loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193ad4a2d0e65d354491852","6193a1972d0e65d35446ff28","2021-11-16T13:08:26.782+0000","Martian Meteorology Specialist: We can try to do calculations for 2, 8.  I'm doing a test case and adding in my training decisions (Hygiene 9, Usability 1, Maintenance 3, Fundraising 6)\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193ad4c2d0e65d3544918d4","6193a1972d0e65d35446ff28","2021-11-16T13:08:28.804+0000","Sedimentologist: 16:08 - 02, 08 looks like we have complete water loss. Not looking good.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193ad5f2d0e65d354491f5e","6193a1972d0e65d35446ff28","2021-11-16T13:08:47.322+0000","The point 2,8 is good for our time","eng1","eng3","eng3","America/Chicago"
MessageDTO, "6193ad6f2d0e65d354492518","6193a1972d0e65d35446ff28","2021-11-16T13:09:03.713+0000","Structural Geologist: 7.08 - no longer considering 25,41","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193ad752d0e65d354492659","6193a1972d0e65d35446ff28","2021-11-16T13:09:09.417+0000","Martian Meteorology Specialist: @Maintenance, what would your pump wattage and torque and filters and pip material/width and such be if we did 2, 8?","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193ad872d0e65d354492aa0","6193a1972d0e65d35446ff28","2021-11-16T13:09:27.326+0000","I meant that it is good for our team\n","eng1","eng3","eng3","America/Chicago"
MessageDTO, "6193ad9d2d0e65d354492f76","6193a1972d0e65d35446ff28","2021-11-16T13:09:49.225+0000","Percussion Jetting method","con1","con2","con2","America/Chicago"
MessageDTO, "6193ada02d0e65d354493043","6193a1972d0e65d35446ff28","2021-11-16T13:09:52.066+0000","2, 8 - what kind of drilling materials would we use? 7:09 local time","con3","con1","con1","America/Chicago"
MessageDTO, "6193add82d0e65d354493d75","6193a1972d0e65d35446ff28","2021-11-16T13:10:48.362+0000","Biochemical Engineer: Hi, where in your opinion the settlement has to locate","teamvc","teamEng","eng1","America/Chicago"
MessageDTO, "6193ae3c2d0e65d354495402","6193a1972d0e65d35446ff28","2021-11-16T13:12:28.320+0000","Maintenance Specialist: 15 minutes left at 7:12 Chicago time","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193ae3c2d0e65d35449540b","6193a1972d0e65d35446ff28","2021-11-16T13:12:28.609+0000","We have 15 minutes left for this task","eng1","eng3","eng3","America/Chicago"
MessageDTO, "6193ae402d0e65d3544954f7","6193a1972d0e65d35446ff28","2021-11-16T13:12:32.693+0000","15 minutes left. 7:12am local time","geo3","con1","con1","America/Chicago"
MessageDTO, "6193ae5b2d0e65d354495bab","6193a1972d0e65d35446ff28","2021-11-16T13:12:59.934+0000","Percussion Jetting method","vc3","con2","con2","America/Chicago"
MessageDTO, "6193ae7a2d0e65d354496204","6193a1972d0e65d35446ff28","2021-11-16T13:13:30.149+0000","Structural Geologist: 7.13 - 15 minutes left\n","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193ae932d0e65d35449675a","6193a1972d0e65d35446ff28","2021-11-16T13:13:55.163+0000","Structural Geologist: 7,13 - is there any way that 2,8 could work? the entire MAG team is liking 2,8","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193ae9c2d0e65d354496935","6193a1972d0e65d35446ff28","2021-11-16T13:14:04.117+0000","Sedimentologist: 16:13 - copy. We've moved on as well.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193aea62d0e65d354496b60","6193a1972d0e65d35446ff28","2021-11-16T13:14:14.430+0000","Structural Geologist: 7.13 - or any recommendations for a new point?","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193aeb62d0e65d354496f05","6193a1972d0e65d35446ff28","2021-11-16T13:14:30.711+0000","Maintenance Specialist: Pump wattage and torque we had 250000 and 50 respectively\nwith A D H for filters and copper with pipe width","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193aecc2d0e65d3544973cb","6193a1972d0e65d35446ff28","2021-11-16T13:14:52.247+0000","7:14 - 2, 8 is our best option at the moment. any way we could make it work?","geo3","con1","con1","America/Chicago"
MessageDTO, "6193aeeb2d0e65d354497a83","6193a1972d0e65d35446ff28","2021-11-16T13:15:23.185+0000","Martian Terrain Specialist: @meteorology what is the parts source for 2,8?","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193aeec2d0e65d354497ae0","6193a1972d0e65d35446ff28","2021-11-16T13:15:24.881+0000","Materials Specialist: Brand A, and Drill Head A .. Drilling Specialist kindly advise? ","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "6193af0c2d0e65d3544981c8","6193a1972d0e65d35446ff28","2021-11-16T13:15:56.591+0000","Martian Meteorology Specialist: Sedimentologist here said that we \""lose all water\"" at 2, 8\nso he says that won't work. ","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193af122d0e65d35449832b","6193a1972d0e65d35446ff28","2021-11-16T13:16:02.957+0000","Maintenance Specialist: 300000 wattage, 50000 torque is working well with our mech e","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193af152d0e65d3544983c9","6193a1972d0e65d35446ff28","2021-11-16T13:16:05.756+0000","16:15 - copy. We're hunting water. Will send more points soon.","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193af3b2d0e65d354498c17","6193a1972d0e65d35446ff28","2021-11-16T13:16:43.987+0000","37.26?","vc3","con2","con2","America/Chicago"
MessageDTO, "6193af432d0e65d354498db2","6193a1972d0e65d35446ff28","2021-11-16T13:16:51.703+0000","we cannot accept 2,8","eng3","eng1","eng1","America/Chicago"
MessageDTO, "6193af4d2d0e65d354498fcd","6193a1972d0e65d35446ff28","2021-11-16T13:17:01.881+0000","Sedimentologist: 16:16 - copy. We're moving.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193af542d0e65d35449915d","6193a1972d0e65d35446ff28","2021-11-16T13:17:08.957+0000","What about 37.26?","con1","con2","con2","America/Chicago"
MessageDTO, "6193af582d0e65d35449920b","6193a1972d0e65d35446ff28","2021-11-16T13:17:12.018+0000","we have the option to choose between Titanium and Steel\n16:17 local time","con1","con3","con3","America/Chicago"
MessageDTO, "6193af602d0e65d35449940f","6193a1972d0e65d35446ff28","2021-11-16T13:17:20.917+0000","Sedimentologist: 02, 08 has 100% water loss.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193af622d0e65d35449947b","6193a1972d0e65d35446ff28","2021-11-16T13:17:22.591+0000","Maintenance Specialist: 10 more minutes at 7:17 Chicago time","teamvc","teamvc","vc3","America/Chicago"
MessageDTO, "6193af832d0e65d354499b95","6193a1972d0e65d35446ff28","2021-11-16T13:17:55.283+0000","Operations Specialist: 7:16am - at point 2, 8 with 300k wattage and 50k torque what is our drilling method and materials brand, drill, etc.?","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "6193af892d0e65d354499d1c","6193a1972d0e65d35446ff28","2021-11-16T13:18:01.742+0000","Martian Terrain Specialist: Hygiene 9, Usability 6, Maintenance 9, Fundraising 1\ngives me a terrain cost of 0 which is great","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6193af8c2d0e65d354499db5","6193a1972d0e65d35446ff28","2021-11-16T13:18:04.521+0000","Sedimentologist: 16:17 - Do you think we can bend on the price point? Some of the earlier sites actually had water but were just too expensive.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193af8f2d0e65d354499e5a","6193a1972d0e65d35446ff28","2021-11-16T13:18:07.249+0000","Operations Specialist: need all info from drilling and materials","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "6193af982d0e65d35449a073","6193a1972d0e65d35446ff28","2021-11-16T13:18:16.746+0000","Mechanical Engineer: Hello, we are liking (2,8). I can get 163,837 as my pump output using 300,00 Wattage and 50,000 Torque. We are current waiting on communications from the drilling specialist and materials specialist before we decide if this is truly a good option, but as of right now the majority of us are getting good values for this location (Sent at 0718 CST)\n","teamvc","teamEng","eng2","America/Chicago"
MessageDTO, "6193afa02d0e65d35449a22d","6193a1972d0e65d35446ff28","2021-11-16T13:18:24.213+0000","16:18 - 2, 8 has like 100% water loss.","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193afd02d0e65d35449add1","6193a1972d0e65d35446ff28","2021-11-16T13:19:12.927+0000","24, 14","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193aff52d0e65d35449b65d","6193a1972d0e65d35446ff28","2021-11-16T13:19:49.104+0000","Sedimentologist: 16:19 - 24, 14","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193aff72d0e65d35449b6d8","6193a1972d0e65d35446ff28","2021-11-16T13:19:51.518+0000","not water","eng2","eng1","eng1","America/Chicago"
MessageDTO, "6193b0012d0e65d35449b907","6193a1972d0e65d35446ff28","2021-11-16T13:20:01.879+0000","we will check it out","con2","vc3","vc3","America/Chicago"
MessageDTO, "6193b0212d0e65d35449c0a7","6193a1972d0e65d35446ff28","2021-11-16T13:20:33.956+0000","Structural Geologist: 7.20 - considering 37,26","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193b0342d0e65d35449c4ee","6193a1972d0e65d35446ff28","2021-11-16T13:20:52.617+0000","Martian Meteorology Specialist:  Try 24, 14\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193b03d2d0e65d35449c6ee","6193a1972d0e65d35446ff28","2021-11-16T13:21:01.825+0000","Structural Geologist: 7.20 - never mind, 32,26 is too expensive","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6193b0422d0e65d35449c7ff","6193a1972d0e65d35446ff28","2021-11-16T13:21:06.506+0000","Drilling Specialist: 24.14?","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "6193b04e2d0e65d35449cae8","6193a1972d0e65d35446ff28","2021-11-16T13:21:18.692+0000","This is way to expensive for me, do you have any other points","con2","vc3","vc3","America/Chicago"
MessageDTO, "6193b0532d0e65d35449cc0a","6193a1972d0e65d35446ff28","2021-11-16T13:21:23.348+0000","Sedimentologist: 16:21 - Drilling and Materials are saying 24, 14 is workable. Not the best, but workable.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6193b0562d0e65d35449ccef","6193a1972d0e65d35446ff28","2021-11-16T13:21:26.784+0000","16:21 - Drilling and Materials are saying 24, 14 is workable. Not the best, but workable.","con1","geo3","geo3","America/Chicago"
MessageDTO, "6193b0592d0e65d35449cd87","6193a1972d0e65d35446ff28","2021-11-16T13:21:29.513+0000","24,14\n","eng3","eng1","eng1","America/Chicago"
MessageDTO, "6193b06f2d0e65d35449d27c","6193a1972d0e65d35446ff28","2021-11-16T13:21:51.498+0000","Martian Meteorology Specialist: not the BEST for me, but it seems to be agreeable for everyone else, so in that case, we can increase training costs slightly from a meteorological standpoint.  ","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6193b07a2d0e65d35449d4de","6193a1972d0e65d35446ff28","2021-11-16T13:22:02.218+0000","Maintenance Specialist: 5 minutes left 721 cst!","teamvc","teamvc","vc3","America/Chicago"
