Type_MessageDTO,_id,session,creationDateTime,content,recipient,sender,sentOnBehalfOf,timeZone
MessageDTO, "6295ffcd2d0e3c4c99cd9a5c","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:45:17.340+0000","Martian Meteorology Specialist: HEY! Most important question before we begin - I'm guessing (hoping) you all got our videos?! :) Second lol, we're looking at (9,28)","teamConstr","teamvc","vc1","America/Chicago"
MessageDTO, "6295ffcd2d0e3c4c99cd9a62","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:45:17.399+0000","definitely not 35, 40 if we're being honest","geo3","con1","con1","America/Chicago"
MessageDTO, "6295ffd12d0e3c4c99cd9b6d","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:45:21.095+0000","Hydrogeologist: Cool! Privet!","teamGeo","teamGeo","geo1","America/Chicago"
MessageDTO, "6295ffd92d0e3c4c99cd9deb","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:45:29.666+0000","Structural Geologist: no I'm at northwestern but from Armenia","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "6295fffd2d0e3c4c99cda78b","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:46:05.179+0000","Structural Geologist: nu da ya nadeyus chat eto pravilno russkiy - moe perviy yazik","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "629600082d0e3c4c99cdaa8d","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:46:16.299+0000","Sedimentologist: (22, 37) - 32% loss, 152292.33 available, ?103,558.7844? after loss","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "629600132d0e3c4c99cdad3a","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:46:27.165+0000","Sedimentologist: 22, 37 is passable on our end","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "629600192d0e3c4c99cdaec4","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:46:33.379+0000","22, 37 is passable on our end","con1","geo3","geo3","America/Chicago"
MessageDTO, "629600202d0e3c4c99cdb07e","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:46:40.092+0000","22, 37 is passable on our end","con2","geo3","geo3","America/Chicago"
MessageDTO, "629600312d0e3c4c99cdb4f6","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:46:57.793+0000","I can't imagine y'all get an excess of sleep...","geo3","con1","con1","America/Chicago"
MessageDTO, "629600372d0e3c4c99cdb676","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:47:03.376+0000","Martian Meteorology Specialist: All good! Hope you all are doing great! What do you all think about (9,28)\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6296004f2d0e3c4c99cdbce2","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:47:27.251+0000","liking 9, 28 so far - I think also our best choice","geo3","con1","con1","America/Chicago"
MessageDTO, "629600612d0e3c4c99cdc1d4","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:47:45.927+0000","Structural Geologist: also, this might be our last meeting so if anybody wants to stay in touch afterwards ( I would LOVE to)\nmy instagram is @davo_avagyan_","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "629600752d0e3c4c99cdc725","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:48:05.878+0000","zdorovo!","geo2","geo1","geo1","America/Chicago"
MessageDTO, "629600b42d0e3c4c99cdd84b","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:49:08.340+0000","Govorish na russkom?","geo2","geo1","geo1","America/Chicago"
MessageDTO, "629600be2d0e3c4c99cddcc9","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:49:18.760+0000","Sedimentologist: ????????","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "629600c12d0e3c4c99cddd88","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:49:21.285+0000","Martian Terrain Specialist: Looking at 9, 28 and 40, 45 at the moment. How are you feeling about those?","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "629600d92d0e3c4c99cde3df","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:49:45.176+0000","Sedimentologist: ????????!? ??? ?? ???????! ?????? ?????!","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "629600dc2d0e3c4c99cde4c7","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:49:48.857+0000","Drilling Specialist: we did! thank you!","teamvc","teamConstr","con2","America/Chicago"
MessageDTO, "629601342d0e3c4c99cdfc05","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:51:16.259+0000","Martian Terrain Specialist: We got your videos!! Thank you so much :)) ","teamConstr","teamvc","vc2","America/Chicago"
MessageDTO, "6296013a2d0e3c4c99cdfda0","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:51:22.717+0000","Look, we are all out here tryinna be honest. Let's get this bread then at 9, 28","con1","geo3","geo3","America/Chicago"
MessageDTO, "629601532d0e3c4c99ce03e4","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:51:47.114+0000","Sedimentologist: Nooooooooooooooo but aight.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6296015d2d0e3c4c99ce0699","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:51:57.779+0000","Sedimentologist: We don't have access to that because, you know, isolation, but I'm @etokrug","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6296016f2d0e3c4c99ce0b59","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:52:15.907+0000","da ","geo1","geo2","geo2","America/Chicago"
MessageDTO, "6296017b2d0e3c4c99ce0e47","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:52:27.302+0000","Sedimentologist: Dude, I love yerevan. But when COVID hit I was in a small village in the west called Gyumri","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "6296018c2d0e3c4c99ce1293","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:52:44.294+0000","Sedimentologist: Got stuck there for a month or so before they opened the borders up again and I was able to fly out. Holla","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "629601942d0e3c4c99ce14ad","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:52:52.636+0000","Materials Specialist: Dirll B, Head B, Material steel, Equip duty: 180","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "629601a82d0e3c4c99ce19aa","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:53:12.281+0000","We get enough sleep when we're not doing sleep studies/sleep deprivation studies. It be like that sometimes","con1","geo3","geo3","America/Chicago"
MessageDTO, "629601b42d0e3c4c99ce1cc3","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:53:24.142+0000","Hydrogeologist: ?????? ???? ?????","teamGeo","teamGeo","geo1","America/Chicago"
MessageDTO, "629601b82d0e3c4c99ce1dbf","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:53:28.086+0000"," ?","vc2","eng2","eng2","America/Chicago"
MessageDTO, "629601ee2d0e3c4c99ce2c1a","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:54:22.620+0000","Sedimentologist: ? ???? ???? ?? ??????? ","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "629602032d0e3c4c99ce316a","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:54:43.238+0000","Martian Meteorology Specialist: 40,45 has high loss of water and is very contaminated according to our side. We DO like 9,28 a lot though!\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "6296022f2d0e3c4c99ce3cbd","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:55:27.575+0000","Martian Meteorology Specialist: Would it be correct to assume we are all converging on 9,28? Seems to be what I'm hearing from different sides. ","teamEng","teamvc","vc1","America/Chicago"
MessageDTO, "6296023f2d0e3c4c99ce40ea","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:55:43.002+0000","Hydrogeologist: @one_foot_on_a_rocket\n? ??? ???? ?? ?????...","teamGeo","teamGeo","geo1","America/Chicago"
MessageDTO, "629602432d0e3c4c99ce4216","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:55:47.818+0000","Materials Specialist: let's agree on 9,28","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "6296025c2d0e3c4c99ce48ec","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:56:12.693+0000","Martian Meteorology Specialist: Aww yay! Very happy to hear that! :)  ","teamConstr","teamvc","vc1","America/Chicago"
MessageDTO, "629602662d0e3c4c99ce4bb9","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:56:22.856+0000","?","eng3","eng2","eng2","America/Chicago"
MessageDTO, "6296027d2d0e3c4c99ce51b1","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:56:45.807+0000","??? ???!!","geo2","geo1","geo1","America/Chicago"
MessageDTO, "629602822d0e3c4c99ce52d7","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:56:50.260+0000","Martian Terrain Specialist: Sorry it's taking me a bit long the maintenance specialist isn't here so I'm kind of holding down the fort over here hahahaha ","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "6296028c2d0e3c4c99ce5570","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:57:00.168+0000","??","con1","eng2","eng2","America/Chicago"
MessageDTO, "629602912d0e3c4c99ce56f2","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:57:05.509+0000","ahoy matey\n","con1","eng2","eng2","America/Chicago"
MessageDTO, "6296029a2d0e3c4c99ce5951","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:57:14.902+0000","?????? ?????, ??????? ???? ????????","geo2","geo1","geo1","America/Chicago"
MessageDTO, "629602a82d0e3c4c99ce5cd3","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:57:28.340+0000","Structural Geologist: email: avagyan-d@mail.ru\nalternative: davitavagyan2023@u.northwestern.edu","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "629602d42d0e3c4c99ce6857","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:12.085+0000","Sedimentologist: 9, 28 is a go for us btw","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "629602d92d0e3c4c99ce69af","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:17.288+0000","?","geo2","eng2","eng2","America/Chicago"
MessageDTO, "629602db2d0e3c4c99ce6a5b","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:19.898+0000","9, 28 is a go for us btw","con1","geo3","geo3","America/Chicago"
MessageDTO, "629602e22d0e3c4c99ce6c30","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:26.430+0000","this is a stickup\n","geo2","eng2","eng2","America/Chicago"
MessageDTO, "629602e22d0e3c4c99ce6c52","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:26.901+0000","Structural Geologist: that's awesome Gyumri is my favorite city!!","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "629602e32d0e3c4c99ce6c76","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:27.478+0000","9, 28 is a go for us btw","con2","geo3","geo3","America/Chicago"
MessageDTO, "629602f22d0e3c4c99ce708d","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:42.747+0000","Structural Geologist: hopefully I will be home the next time you visit","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "629602f92d0e3c4c99ce7259","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:49.432+0000","Martian Terrain Specialist: 9, 28 works!","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "629603002d0e3c4c99ce743d","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:58:56.609+0000","Fluid Engineer: We are also in favor of 9,28","teamvc","teamEng","eng3","America/Chicago"
MessageDTO, "629603282d0e3c4c99ce7ea9","6295f49b2d0e3c4c99cc9c0b","2022-05-31T11:59:36.709+0000","Martian Terrain Specialist: what are your training decisions?","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "629603472d0e3c4c99ce867e","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:00:07.701+0000","Impoooooootant ??","geo1","con3","con3","America/Chicago"
MessageDTO, "629603802d0e3c4c99ce9597","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:01:04.394+0000","avagyan-d@mail.ru\ndavitavagyan2023@u.northwestern.edu","geo1","geo2","geo2","America/Chicago"
MessageDTO, "629603862d0e3c4c99ce971a","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:01:10.205+0000","??\nthe hills are aliveeeeeee with the sound of musiccc","con2","eng2","eng2","America/Chicago"
MessageDTO, "629603b92d0e3c4c99cea402","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:02:01.909+0000","I think this would be such a cool job but I can never ever ever in my life imagine being voluntarily sleep deprived","geo3","con1","con1","America/Chicago"
MessageDTO, "629603e02d0e3c4c99ceadc2","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:02:40.493+0000","Fluid Engineer: Are we ready to sign off on 9,28?","teamvc","teamEng","eng3","America/Chicago"
MessageDTO, "629603ec2d0e3c4c99ceb0de","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:02:52.475+0000","Materials Specialist: any update from you guys????","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "629603f22d0e3c4c99ceb27e","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:02:58.894+0000","Hydrogeologist: ??????? ????","teamGeo","teamGeo","geo1","America/Chicago"
MessageDTO, "629604022d0e3c4c99ceb6bb","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:03:14.972+0000","Materials Specialist: We still waiting your response","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "629604102d0e3c4c99ceba47","6295f49b2d0e3c4c99cc9c0b","2022-05-31T12:03:28.470+0000","Sedimentologist: Lit","teamGeo","teamGeo","geo3","America/Chicago"
