Type_MessageDTO,_id,session,creationDateTime,content,recipient,sender,sentOnBehalfOf,timeZone
MessageDTO, "61cb064e2d0e1346d0303dfc","61cafc412d0e1346d02fb1d8","2021-12-28T12:42:54.150+0000","Materials Specialist: Hello everyone ","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61cb06612d0e1346d03041cc","61cafc412d0e1346d02fb1d8","2021-12-28T12:43:13.851+0000","Fluid Engineer: hi, we are all here we are just waiting on our structural geologist\n","teamvc","teamEng","eng3","America/Chicago"
MessageDTO, "61cb06642d0e1346d0304246","61cafc412d0e1346d02fb1d8","2021-12-28T12:43:16.058+0000","Martian Terrain Specialist: We're here! Just awaiting instruction from our structural geologist.","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "61cb06672d0e1346d030430d","61cafc412d0e1346d02fb1d8","2021-12-28T12:43:19.771+0000","Fluid Engineer: ok we are starting now","teamvc","teamEng","eng3","America/Chicago"
MessageDTO, "61cb06882d0e1346d0304990","61cafc412d0e1346d02fb1d8","2021-12-28T12:43:52.751+0000","Structural Geologist: hello I am here now! good morning from texas!","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "61cb069f2d0e1346d0304de4","61cafc412d0e1346d02fb1d8","2021-12-28T12:44:15.173+0000","Structural Geologist: 6:44 am","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "61cb06ce2d0e1346d03057fa","61cafc412d0e1346d02fb1d8","2021-12-28T12:45:02.702+0000","Operations Specialist: Hello! we are taking a look at them now\n","teamvc","teamConstr","con1","America/Chicago"
MessageDTO, "61cb07182d0e1346d03066ed","61cafc412d0e1346d02fb1d8","2021-12-28T12:46:16.655+0000","Drilling Specialist: hello","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61cb07222d0e1346d03068af","61cafc412d0e1346d02fb1d8","2021-12-28T12:46:26.051+0000","Operations Specialist: hello\n","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb072a2d0e1346d0306a50","61cafc412d0e1346d02fb1d8","2021-12-28T12:46:34.490+0000","Martian Meteorology Specialist: We like points (7,11) and (10,30).  What do you think?\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61cb07422d0e1346d0306ef6","61cafc412d0e1346d02fb1d8","2021-12-28T12:46:58.992+0000","Both spots are pretty bad for construction suitability","geo3","con1","con1","America/Chicago"
MessageDTO, "61cb074f2d0e1346d0307184","61cafc412d0e1346d02fb1d8","2021-12-28T12:47:11.870+0000","Hydrogeologist: Hello!)\n","teamGeo","teamGeo","geo1","America/Chicago"
MessageDTO, "61cb075d2d0e1346d0307488","61cafc412d0e1346d02fb1d8","2021-12-28T12:47:25.406+0000","Sedimentologist: 15:47 here let's get this bread","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb07d72d0e1346d0308b18","61cafc412d0e1346d02fb1d8","2021-12-28T12:49:27.323+0000","Materials Specialist: What do you think (7,11) and (10,30) ..??","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61cb07dc2d0e1346d0308c27","61cafc412d0e1346d02fb1d8","2021-12-28T12:49:32.362+0000","Sedimentologist: 15:48 Yo, @StructGeo - are y'all all in one room or are you all logging in from different locations? We were wondering.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb081b2d0e1346d030981d","61cafc412d0e1346d02fb1d8","2021-12-28T12:50:35.778+0000","hello is this going throuhg?","eng3","geo2","geo2","America/Chicago"
MessageDTO, "61cb08262d0e1346d0309a25","61cafc412d0e1346d02fb1d8","2021-12-28T12:50:46.048+0000","yeah got it\n\n","geo2","eng3","eng3","America/Chicago"
MessageDTO, "61cb085d2d0e1346d030a575","61cafc412d0e1346d02fb1d8","2021-12-28T12:51:41.896+0000","15:51 ok, we're looking hard but FYI those two spots have been confirmed by everyone on our side so if we have to fall back #1 is (07, 11) and #2 is (10, 30)","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb087b2d0e1346d030abee","61cafc412d0e1346d02fb1d8","2021-12-28T12:52:11.188+0000","??? ??? ??? ??????????!?\n","geo3","geo1","geo1","America/Chicago"
MessageDTO, "61cb08d32d0e1346d030bee7","61cafc412d0e1346d02fb1d8","2021-12-28T12:53:39.267+0000","Structural Geologist: different locations! 6:53","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "61cb08fd2d0e1346d030c731","61cafc412d0e1346d02fb1d8","2021-12-28T12:54:21.623+0000","you need to know depth of UCA?","geo2","con2","con2","America/Chicago"
MessageDTO, "61cb097e2d0e1346d030e123","61cafc412d0e1346d02fb1d8","2021-12-28T12:56:30.937+0000","thats fine!","geo3","con1","con1","America/Chicago"
MessageDTO, "61cb09932d0e1346d030e4fd","61cafc412d0e1346d02fb1d8","2021-12-28T12:56:51.130+0000","i normally just look at the recharge into UCA and amt of water available numbers","con2","geo2","geo2","America/Chicago"
MessageDTO, "61cb09aa2d0e1346d030e96f","61cafc412d0e1346d02fb1d8","2021-12-28T12:57:14.354+0000","Operations Specialist: 7,11 is pretty bad for me and some people on my side","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb09ab2d0e1346d030e996","61cafc412d0e1346d02fb1d8","2021-12-28T12:57:15.231+0000","Sedimentologist: 15:57 Oh ok, word. Real talk.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb09bb2d0e1346d030ec96","61cafc412d0e1346d02fb1d8","2021-12-28T12:57:31.474+0000","7, 11 looks poor for total water output, but trying 10,30 now!","eng1","eng2","eng2","America/Chicago"
MessageDTO, "61cb09bc2d0e1346d030ecaf","61cafc412d0e1346d02fb1d8","2021-12-28T12:57:32.107+0000","Sedimentologist: 15:57 we're all in a capsule. So, a little different scenario.","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb09f02d0e1346d030f6c1","61cafc412d0e1346d02fb1d8","2021-12-28T12:58:24.299+0000","Hey there - We heard that we are awaiting a response from you :) .  Any decisions about (7, 11) and (10,30) yet?  What do you think? Also, (19,29) is not a bad option for us, too. Let us know.","geo2","vc1","vc1","America/Chicago"
MessageDTO, "61cb0a1a2d0e1346d030fec4","61cafc412d0e1346d02fb1d8","2021-12-28T12:59:06.628+0000","Martian Meteorology Specialist: Another good option is (19, 29). Let us know. We haven't gotten any feedback yet about locations from Chicago.  Keep us posted.  Over. \n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0a562d0e1346d0310ba1","61cafc412d0e1346d02fb1d8","2021-12-28T13:00:06.856+0000","Martian Meteorology Specialist: Another good option is (19, 29). Let us know.  We haven't gotten any feedback yet about locations from Chicago. Keep us posted. Over. ","teamConstr","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0a5c2d0e1346d0310d1b","61cafc412d0e1346d02fb1d8","2021-12-28T13:00:12.952+0000","Martian Meteorology Specialist: Another good option is (19, 29). Let us know.  We haven't gotten any feedback yet about locations from Chicago. Keep us posted. Over. ","teamEng","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0a6c2d0e1346d0311115","61cafc412d0e1346d02fb1d8","2021-12-28T13:00:28.933+0000","Martian Meteorology Specialist: Another good option is (19, 29). Let us know.  We haven't gotten any feedback yet about locations from Chicago. Keep us posted. Over. ","teamGeo","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0a6d2d0e1346d0311121","61cafc412d0e1346d02fb1d8","2021-12-28T13:00:29.080+0000","Martian Meteorology Specialist: Another good option is (19, 29). Let us know.  We haven't gotten any feedback yet about locations from Chicago. Keep us posted. Over. ","teamGeo","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0a6d2d0e1346d031112c","61cafc412d0e1346d02fb1d8","2021-12-28T13:00:29.353+0000","Martian Meteorology Specialist: Another good option is (19, 29). Let us know.  We haven't gotten any feedback yet about locations from Chicago. Keep us posted. Over. ","teamGeo","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0a822d0e1346d031160b","61cafc412d0e1346d02fb1d8","2021-12-28T13:00:50.183+0000","Drilling Specialist: Looking at 45,47","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61cb0aa22d0e1346d0311dac","61cafc412d0e1346d02fb1d8","2021-12-28T13:01:22.730+0000","we're looking at 45,47 right now","geo3","con1","con1","America/Chicago"
MessageDTO, "61cb0b1b2d0e1346d0313cec","61cafc412d0e1346d02fb1d8","2021-12-28T13:03:23.220+0000","Materials Specialist: another good option is 19,29 .. what do you think?","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61cb0c062d0e1346d03179ce","61cafc412d0e1346d02fb1d8","2021-12-28T13:07:18.808+0000","16:07 (45, 47) - (---) OK, 152526.15 Available, ?28,979.9685? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0c0e2d0e1346d0317bb5","61cafc412d0e1346d02fb1d8","2021-12-28T13:07:26.132+0000","Operations Specialist: Pretty bad for me, all the good spots seem to be in the upper right corner of the grid","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb0c182d0e1346d0317e9c","61cafc412d0e1346d02fb1d8","2021-12-28T13:07:36.852+0000","Materials Specialist: 45,47 .. seems bad for some people here","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61cb0c352d0e1346d03185a1","61cafc412d0e1346d02fb1d8","2021-12-28T13:08:05.109+0000","16:07 our meteorologist is just straight up not vibing with (45, 47)","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0c652d0e1346d03191fa","61cafc412d0e1346d02fb1d8","2021-12-28T13:08:53.262+0000","Martian Meteorology Specialist: Team? Anything? Our sedimentologist here mentioned that you all are looking at 45, 47, too, but that is NOT a good option.  The meteorology costs would be SO HIGH. ","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0c712d0e1346d03194dd","61cafc412d0e1346d02fb1d8","2021-12-28T13:09:05.490+0000","Operations Specialist: 19,29 doesn't work for some people on my side","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb0ca22d0e1346d031a1b3","61cafc412d0e1346d02fb1d8","2021-12-28T13:09:54.795+0000","Structural Geologist: sorry but a little emergency occurred! the website is currently bugged out for me! I can message you guys but I cannot interact with the map to extract data from the grid cells! so instead you should try and talk with the drilling specialist who will fill in my role!!! 7:09","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "61cb0cb42d0e1346d031a624","61cafc412d0e1346d02fb1d8","2021-12-28T13:10:12.066+0000","Martian Terrain Specialist:  All three points so far have been shot down for various reasons. Any other suggestions?","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "61cb0cbc2d0e1346d031a84c","61cafc412d0e1346d02fb1d8","2021-12-28T13:10:20.866+0000","Sedimentologist: 16:09 Meteorologist is straight up not having a good time with (45, 47)","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb0ce12d0e1346d031b18d","61cafc412d0e1346d02fb1d8","2021-12-28T13:10:57.241+0000","Structural Geologist: so in short, you should just pick out the locations! please relay this info to the rest of your team there! 7:10","teamGeo","teamGeo","geo2","America/Chicago"
MessageDTO, "61cb0d1e2d0e1346d031c0b0","61cafc412d0e1346d02fb1d8","2021-12-28T13:11:58.767+0000","Materials Specialist: like what points operation specialist ??","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61cb0d772d0e1346d031d7c1","61cafc412d0e1346d02fb1d8","2021-12-28T13:13:27.927+0000","Sedimentologist: 16:13 You got it! I hope it gets sorted shortly!","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb0dbe2d0e1346d031e9a2","61cafc412d0e1346d02fb1d8","2021-12-28T13:14:38.620+0000","16:13 yo yo yo - @StructGeo said that they had a snafu. What's up here?","con2","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e032d0e1346d031f97d","61cafc412d0e1346d02fb1d8","2021-12-28T13:15:47.026+0000","16:15 word up","con2","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e0b2d0e1346d031fba9","61cafc412d0e1346d02fb1d8","2021-12-28T13:15:55.635+0000","Drilling Specialist: We are looking at 24,35\n","teamConstr","teamConstr","con2","America/Chicago"
MessageDTO, "61cb0e132d0e1346d031fd78","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:03.302+0000","Operations Specialist: Such as 45,47, 45,45, 45,41\n","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb0e172d0e1346d031fe67","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:07.311+0000","Operations Specialist: ok\n","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb0e292d0e1346d03202e7","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:25.748+0000","(39, 41) - (---) OK, 77047.51 Available, ?51,621.8317? After loss","con2","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e2c2d0e1346d03203c6","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:28.952+0000","(39, 41) - (---) OK, 77047.51 Available, ?51,621.8317? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e312d0e1346d03204cc","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:33.227+0000","Operations Specialist: However I think all of those points are bad for the fluid engineer and materials specialist","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb0e332d0e1346d032055e","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:35.358+0000","Sedimentologist: (39, 41) - (---) OK, 77047.51 Available, ?51,621.8317? After loss","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb0e3b2d0e1346d032077b","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:43.280+0000","????????????????????????????????","geo1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e402d0e1346d0320908","61cafc412d0e1346d02fb1d8","2021-12-28T13:16:48.813+0000","Martian Terrain Specialist: Looking at 24,35 and 25,36 right now","teamvc","teamvc","vc2","America/Chicago"
MessageDTO, "61cb0e4c2d0e1346d0320bf3","61cafc412d0e1346d02fb1d8","2021-12-28T13:17:00.476+0000","Sedimentologist: (14, 06) - (--+) OK, 229482.96 Available, ?45,896.592? After loss","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb0e4f2d0e1346d0320cc2","61cafc412d0e1346d02fb1d8","2021-12-28T13:17:03.401+0000","(14, 06) - (--+) OK, 229482.96 Available, ?45,896.592? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e542d0e1346d0320dfa","61cafc412d0e1346d02fb1d8","2021-12-28T13:17:08.132+0000","(14, 06) - (--+) OK, 229482.96 Available, ?45,896.592? After loss","con2","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e612d0e1346d0321149","61cafc412d0e1346d02fb1d8","2021-12-28T13:17:21.386+0000","Structural Geologist: sorry but I have been experiencing technical error with the website so I cannot interact with the map so i cant provide any feedback on locations! for now just rely on your geology team members there to find locations! 7:17","teamvc","teamGeo","geo2","America/Chicago"
MessageDTO, "61cb0e6a2d0e1346d03213aa","61cafc412d0e1346d02fb1d8","2021-12-28T13:17:30.462+0000","sorry but I have been experiencing technical error with the website so I cannot interact with the map so i cant provide any feedback on locations! for now just rely on your geology team members there to find locations! 7:17","vc1","geo2","geo2","America/Chicago"
MessageDTO, "61cb0e8c2d0e1346d0321b8b","61cafc412d0e1346d02fb1d8","2021-12-28T13:18:04.296+0000","(13, 38) - (---) OK, 81850.5 Available, ?28,647.675? After loss","con2","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e8f2d0e1346d0321c53","61cafc412d0e1346d02fb1d8","2021-12-28T13:18:07.677+0000","(13, 38) - (---) OK, 81850.5 Available, ?28,647.675? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0e952d0e1346d0321d99","61cafc412d0e1346d02fb1d8","2021-12-28T13:18:13.620+0000","Sedimentologist: (13, 38) - (---) OK, 81850.5 Available, ?28,647.675? After loss","teamGeo","teamGeo","geo3","America/Chicago"
MessageDTO, "61cb0ebc2d0e1346d0322619","61cafc412d0e1346d02fb1d8","2021-12-28T13:18:52.365+0000","Martian Meteorology Specialist: Try (13,38) !","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0ecc2d0e1346d032298f","61cafc412d0e1346d02fb1d8","2021-12-28T13:19:08.775+0000","Materials Specialist: we agreed here on 13,38 ","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61cb0ed22d0e1346d0322ae9","61cafc412d0e1346d02fb1d8","2021-12-28T13:19:14.676+0000","Biochemical Engineer: 13,38\n","teamEng","teamEng","eng1","America/Chicago"
MessageDTO, "61cb0ed62d0e1346d0322bc9","61cafc412d0e1346d02fb1d8","2021-12-28T13:19:18.186+0000","we all like 24,35\n","geo3","con1","con1","America/Chicago"
MessageDTO, "61cb0ee62d0e1346d0322f98","61cafc412d0e1346d02fb1d8","2021-12-28T13:19:34.804+0000","13,38\n","eng3","eng1","eng1","America/Chicago"
MessageDTO, "61cb0eee2d0e1346d032317a","61cafc412d0e1346d02fb1d8","2021-12-28T13:19:42.640+0000","Operations Specialist: We are now looking at 24,35","teamConstr","teamConstr","con1","America/Chicago"
MessageDTO, "61cb0f682d0e1346d0324e6e","61cafc412d0e1346d02fb1d8","2021-12-28T13:21:44.714+0000","Martian Meteorology Specialist: sedimentologist says there is no water at either of those locations\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0f692d0e1346d0324e80","61cafc412d0e1346d02fb1d8","2021-12-28T13:21:45.052+0000","Martian Meteorology Specialist: sedimentologist says there is no water at either of those locations\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0f692d0e1346d0324e95","61cafc412d0e1346d02fb1d8","2021-12-28T13:21:45.317+0000","Martian Meteorology Specialist: sedimentologist says there is no water at either of those locations\n","teamvc","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0f7d2d0e1346d0325362","61cafc412d0e1346d02fb1d8","2021-12-28T13:22:05.350+0000","Materials Specialist: all the points you mentioned above there is no water there (Operation & Drilling)","teamConstr","teamConstr","con3","America/Chicago"
MessageDTO, "61cb0f8a2d0e1346d032565a","61cafc412d0e1346d02fb1d8","2021-12-28T13:22:18.279+0000","Martian Meteorology Specialist: Copy that!","teamGeo","teamvc","vc1","America/Chicago"
MessageDTO, "61cb0f9b2d0e1346d0325a47","61cafc412d0e1346d02fb1d8","2021-12-28T13:22:35.126+0000","(24, 35) - BAD, NO WATER","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0fa52d0e1346d0325cf9","61cafc412d0e1346d02fb1d8","2021-12-28T13:22:45.966+0000","16: 22 - sorry m8\n","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0fcf2d0e1346d0326784","61cafc412d0e1346d02fb1d8","2021-12-28T13:23:27.531+0000","This is the whole list of good ones that we've got. I'm gonna blow up your chat so my b","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0fd72d0e1346d032697b","61cafc412d0e1346d02fb1d8","2021-12-28T13:23:35.310+0000","(05, 03) - (--+) OK, 281476.14 Available, ?33,777.1368? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0fdf2d0e1346d0326b51","61cafc412d0e1346d02fb1d8","2021-12-28T13:23:43.206+0000","(07, 11) - (+++) OK, 221352.1 Available, ?115,103.092? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0fe92d0e1346d0326da1","61cafc412d0e1346d02fb1d8","2021-12-28T13:23:53.272+0000","(10, 30) - (-++) OK, 104140 Available, ?60,401.2? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0fef2d0e1346d0326f28","61cafc412d0e1346d02fb1d8","2021-12-28T13:23:59.310+0000","5 mins left\n","geo1","eng3","eng3","America/Chicago"
MessageDTO, "61cb0ff32d0e1346d032702f","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:03.376+0000","(13, 38) - (---) OK, 81850.5 Available, ?28,647.675? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb0ffb2d0e1346d032723e","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:11.441+0000","(14, 06) - (--+) OK, 229482.96 Available, ?45,896.592? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb10032d0e1346d0327432","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:19.223+0000","(15, 17) - (---) OK, 30467.05 Available, ?11,882.1495? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb100c2d0e1346d032767e","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:28.523+0000","(19, 29) - (+++) OK, 306661.37 Available, ?104,264.8658? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb10132d0e1346d0327850","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:35.914+0000","(28, 24) - (--+) OK, 67645.7 Available, ?31,117.022? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb101b2d0e1346d0327a2b","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:43.697+0000","(29, 18) - (--+) OK, 144983.32 Available, ?24,647.1644? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb101c2d0e1346d0327a4f","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:44.362+0000","Mechanical Engineer: Does 24, 35 work for you?\n","teamvc","teamEng","eng2","America/Chicago"
MessageDTO, "61cb10232d0e1346d0327c23","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:51.662+0000","(37, 35) - (---) OK, 69740.49 Available, ?25,106.5764? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb102b2d0e1346d0327dfe","61cafc412d0e1346d02fb1d8","2021-12-28T13:24:59.213+0000","(39, 41) - (---) OK, 77047.51 Available, ?51,621.8317? After loss","con1","geo3","geo3","America/Chicago"
MessageDTO, "61cb10332d0e1346d0327fdc","61cafc412d0e1346d02fb1d8","2021-12-28T13:25:07.194+0000","(42, 17) - (---) OK, 81356.78 Available, ?23,593.4662? After loss","con1","geo3","geo3","America/Chicago"
